[],"b""RT @_Darkie_Dark_: If you hate me dm me a \xf0\x9f\xa4\xae\nIf you think I'm nice hit the like button\nIf you think I'm a good friend rt\nIf you ever had a c\xe2\x80\xa6""",b'pyathefangirl',b'Hell ~_~'
hashtags,text,user,location
[],"b""@Nahnahbanoonoo Glad you had a good time! Sad I didn't catch you at any point!""",b'PeredhilCosplay',b'UK'
hashtags,text,user,location
[],"b""RT @warysanchhh: i don't wanna fix things anymore po tito boy i just wanna remove myself from the situation without feeling guilty for leav\xe2\x80\xa6""",b'abegajl',
hashtags,text,user,location
[],b'RT @MaryoZimmerman: When you\xc2\xb4re tired of Pokemon Pandering Gen 1 Fans https://t.co/MsaHdInMJW',b'ozeudaisuki',"b""I'm at \xe3\x81\x86\xe3\x81\x95\xe3\x81\x8e\xe5\xb0\x8f\xe5\xb1\x8b (\xe3\x81\x86\xe3\x81\x95\xe3\x81\x8e\xe5\xb8\x82, \xe3\x81\x86\xe3\x81\x95\xe3\x81\x8e\xe5\x90\x88\xe8\xa1\x86\xe5\x9b\xbd)"""
hashtags,text,user,location
[],b'RT @stfumikaa: Whenever I\xe2\x80\x99m sad I watch this video and everything is good again https://t.co/Yb3bn0HUEa',b'_kkeeiillaa_',b'heaven'
hashtags,text,user,location
[],"b""RT @NickyStix55: You absolute f*cking hypocrite! I just read this article. The increase in vitriol is nothing to do with Boris, it's ppl li\xe2\x80\xa6""",b'DisgruntledSerf',"b'Lincoln, England'"
hashtags,text,user,location
[],b'Ovulation*\nMy period boobs r some sad bihs',b'LickleMissMitch',b'Here'
hashtags,text,user,location
[],"b'RT @quotes_chomsky: They don\xe2\x80\x99t hate us for our democracy, they hate us because we repress democracy.They hate us because we\xe2\x80\x99ve supported th\xe2\x80\xa6'",b'twilight2_0',"b'Chicago, IL'"
hashtags,text,user,location
[],b'RT @xtianisabsent: how do we skip the sad parts?',b'Waygamahalnako',
hashtags,text,user,location
hashtags,text,user,location
[],b'RT @ProudResister: This is how you silence hate speech.\n\nThank you NYC. \xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88 https://t.co/GcgMRZ7Gzb',b'KlapzoenKaboem',"b""Huilend - soms van 't lachen"""
hashtags,text,user,location
[],"b'""Remember what I told you:\nIf they hated me they will hate you\nEngland\'s not the mythical land of Madame George and\xe2\x80\xa6 https://t.co/J9epgClKkR'",b'carceralcollapz',
hashtags,text,user,location
[],"b""RT @MuhamadSyfiq: I'll stay even you don't need me anymore. I'll forgive you even you make me hurt. I'll be your good listener when you're\xe2\x80\xa6""",b'fattahazmal',
hashtags,text,user,location
[],b'RT @archerracha: Stays to do list: \n\n- Ignore malicious comments\n- Upvote good comments cheering for Woojin (for news articles)\n- Wish happ\xe2\x80\xa6',b'minh0cats',b'a.c.e |skz |oneus|astro |twice'
hashtags,text,user,location
[],"b'RT @TheBig4Tweets: \xe2\x80\x9cI wanted to dress up my nephew as a zombie, but he ended up looking like a tired accountant.\xe2\x80\x9d https://t.co/mMdXvdtgCF'",b'dnk_ww',
hashtags,text,user,location
[],"b""RT @cvpayne: It's baffling and sad media disdain for President Trump is so intense its lending sympathy to one of worst killers mankind has\xe2\x80\xa6""",b'Paige4Freedom',"b'Massachusetts, USA'"
hashtags,text,user,location
[],b'RT @flirtaeguk: taekook are literally the IT couple who knows that they look good together and that they have THAT power over us...im TIRED\xe2\x80\xa6',b'ipurpleutaekook',b'\n\xcb\x97\xcb\x8b\xcb\x8f\xe1\xb6\x9c\xca\xb0\xe1\xb6\xa4\xcb\xa1\xe1\xb5\x89 \xcb\xa1\xe1\xb5\x92\xe1\xb5\x9b\xe1\xb5\x89\xcb\xa2 \xe1\xb5\x87\xe1\xb5\x83\xe1\xb6\xb0\xe1\xb5\x8d\xe1\xb5\x97\xe1\xb5\x83\xe1\xb6\xb0\xcb\x8e\xcb\x8a\xcb\x97  '
hashtags,text,user,location
[],b'this scene in finding nemo used to scare me so much',b'anjola_i',b'\xf0\x9f\x87\xac\xf0\x9f\x87\xa7'
hashtags,text,user,location
[],"b'RT @DongWingWing: 191028 Winwin birthday weibo update \xe2\x9d\xa4\xef\xb8\x8f\n\n""I also hope that while loving me, you have to love yourself too at the same time\xe2\x80\xa6'",b'sparklyjeong',
hashtags,text,user,location
[],"b'RT @damdaminnn: anxiety sucks, you unintentionally make yourself sad, you feel alone even when you\xe2\x80\x99re not &amp; sometimes you don\xe2\x80\x99t even know w\xe2\x80\xa6'",b'Leeann07815340',b'Malaysia'
hashtags,text,user,location
[],"b'RT @damdaminnn: anxiety sucks, you unintentionally make yourself sad, you feel alone even when you\xe2\x80\x99re not &amp; sometimes you don\xe2\x80\x99t even know w\xe2\x80\xa6'",b'trisyashsm',b'Singapore'
hashtags,text,user,location
[],b'RT @antsharwood: I know we are because\n\na) CO2 (the main greenhouse gas) is a heat trapping gas. Remove it and we live in a snow dome. Add\xe2\x80\xa6',b'ProfMattEngland',b'Sydney Australia'
hashtags,text,user,location
[],b'This is how entrenched the Commun_st ideology has become in our country.  The entire West Coast has fallen.\nThank y\xe2\x80\xa6 https://t.co/OBYHMzQqGg',b'PeoneDahlia',
hashtags,text,user,location
[],b'RT @sxulfulanxiety: me: \xe2\x80\xa2sad\xe2\x80\xa2\n\nmy brain: \n\ndon\xe2\x80\x99t do it\ndon\xe2\x80\x99t do it\ndon\xe2\x80\x99t do it\ndon\xe2\x80\x99t do it\ndon\xe2\x80\x99t do it\ndon\xe2\x80\x99t do it\ndon\xe2\x80\x99t do it\ndon\xe2\x80\x99t do it\xe2\x80\xa6',b'jordaaaan____',
hashtags,text,user,location
[],b'RT @OhNoSheTwitnt: LGBTQ person: I don\xe2\x80\x99t want to associate with people who hate me for who I am.\n\nHomophobic/Transphobic person: I don\xe2\x80\x99t th\xe2\x80\xa6',b'Good_Lt',b'United States'
hashtags,text,user,location
[],"b'RT @AteezJonghyun: hanbin leaving ikon, hwall leaving the boyz and now woojin leaving stray kids?? i hate this year\nhttps://t.co/b4CrzfdF8e'",b'bght_kai',b'earth'
hashtags,text,user,location
[],"b""i feel a little sad even though i don't stan, can't imagine how their stans and the group itself are actually feeling...""",b'sceneryoongi',b'\xeb\xaf\xbc\xec\x9c\xa4\xea\xb8\xb0 \xe2\x99\xa1 '
hashtags,text,user,location
[],b'@JohnBerman @ChrisCoons @NewDay Fascists hate freedom of speech and expression.',b'MJP1113',"b'Los Angeles, CA'"
hashtags,text,user,location
[],"b'RT @fawadchaudhry: A group of otherwise liberals is blinded by Imran Khan hate and supporting extremists march on Islamabad, any success to\xe2\x80\xa6'",b'Bilal108108',
hashtags,text,user,location
[],b'@sungwings shit dis so fucking sad',b'oofminho',b'0925'
hashtags,text,user,location
[],b'RT @SaketGokhale: No coward. It\xe2\x80\x99s nothing to do with fireworks. It\xe2\x80\x99s because of your hate speech against minorities. \n\nYou pretend to be pr\xe2\x80\xa6',b'Mubarak_Ali_01',"b'Thane, India'"
hashtags,text,user,location
[],"b'RT @dbzjone: even tho we slightly hate tiktok, here\xe2\x80\x99s all the tiktoks with woojin https://t.co/e8OzXjbZLK'",b'justmejam_it',b'\xe0\xb8\xa7\xe0\xb8\xb1\xe0\xb8\x87\xe0\xb8\xab\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x87 \xe0\xb8\xa7\xe0\xb8\xb1\xe0\xb8\x87\xe0\xb8\x99\xe0\xb8\xb5\xe0\xb9\x89\xe0\xb8\xad\xe0\xb8\xb1\xe0\xb9\x8a\xe0\xb8\xa7\xe0\xb8\xa1\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\xa2\xe0\xb8\xa7\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x87'
hashtags,text,user,location
[],b'RT @taesqueenuwu: So jimin actually pushed taehyung then saved him??? HE IS TAKING REVENGE FROM THAT ONE RUN EPISODE SKKEKS I HATE THEM \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xe2\x80\xa6',b'calio_bear',b'Lajimolala'
hashtags,text,user,location
[],"b'RT @airbijou: This is so unfair I hate this song so much omg\xf0\x9f\x98\xad can you see him mouthing the words???And seriously,?showing in one screen eve\xe2\x80\xa6'",b'BbyPAUder',
hashtags,text,user,location
['Diwali'],b'RT @DVATW: This is the state of Britain in 2019.\nOn #Diwali - a sacred time for our wonderful British Indian community- we see Pakistanis s\xe2\x80\xa6',b'ShivaKap',"b'Tamilnadu, India'"
hashtags,text,user,location
[],b'RT @gothicspinel: RT if you \nReally\nReally\nReally\nReally\nReally\nReally\nReally\nReally\nReally\nReally\nReally\nReally\nReally\nReally\nReally\nReall\xe2\x80\xa6',b'5P1R17_HUN73R',b'Black Powder Mine'
hashtags,text,user,location
[],"b""I hate Monday's""",b'muhamedzinngo',
hashtags,text,user,location
[],b'Power going out sad.',b'PropositionBen',"b'Jacksonville Beach, FL'"
hashtags,text,user,location
[],b'I\xe2\x80\x99m so fucked up. I\xe2\x80\x99m not ok and that is hurting everyone else. I hate myself so fucking much',b'kissyboihazza',b'princess park'
hashtags,text,user,location
[],b'@ooohjaval Naw I wanted my mannn to kiss my ass he was suppose to be doing never did anything to control youI let y\xe2\x80\xa6 https://t.co/get16fH00R',b'Juss_Music',
hashtags,text,user,location
[],"b""RT @NickyStix55: You absolute f*cking hypocrite! I just read this article. The increase in vitriol is nothing to do with Boris, it's ppl li\xe2\x80\xa6""",b'MarkGuitar1',b'England'
hashtags,text,user,location
[],b'@TayTheTruth_ I hate y\xe2\x80\x99all \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xe2\x98\xba\xef\xb8\x8f',b'ThaUprisingstar',
hashtags,text,user,location
[],"b'NOT to get too childish, Trump to https://t.co/XV4g4vnd2w: ""I\'m rubber you\'re glue, everything you say, bounces off\xe2\x80\xa6 https://t.co/DjzTWmBNgK'",b'JosefSzentjobi',
hashtags,text,user,location
[],"b'RT @Nard_____: I love when I wake up early, and I don\xe2\x80\x99t feel that sluggish/tired feelin, you know what I mean? When u just wake up &amp; get up\xe2\x80\xa6'",b'cumbust',b'OH//NY'
hashtags,text,user,location
[],b'My brain is tired',b'corn__k',b'outchea'
hashtags,text,user,location
[],b'Hate it.',b'mattresch',"b'Lansing, MI'"
hashtags,text,user,location
[],b'Wooooo if this don\xe2\x80\x99t hit the nail on the head!',b'MsCP24',"b'New Haven, CT'"
hashtags,text,user,location
[],b'RT @next_raikage: Leave me alone\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad none of these niggas are deh-wid-able https://t.co/DwrrDOi5ZD',b'ItalStewww',b'Jamaica'
hashtags,text,user,location
[],b'But i do lol y\xe2\x80\x99all hate to believe niggas be chilling  \xf0\x9f\x98\x97',b'TheRealRim',b'Da Lawnz '
hashtags,text,user,location
[],b'RT @Redhead4645: So \xe2\x81\xa6@IlhanMN\xe2\x81\xa9 how are you feeling tonite? Sad? Your mentor is dead! I guess u r not giddy tonite! Thank you \xe2\x81\xa6@realDonaldTr\xe2\x80\xa6',b'AjooniC',"b'Florida, USA'"
hashtags,text,user,location
[],"b'RT @brownandbella: Is this a real question? The only way you can ask ""what\'s stopping black people from...."" is by ignoring every bit of ou\xe2\x80\xa6'",b'lolababy97',b'MIA \xe2\x9e\xa1\xef\xb8\x8f LA'
hashtags,text,user,location
[],"b'RT @dbzjone: even tho we slightly hate tiktok, here\xe2\x80\x99s all the tiktoks with woojin https://t.co/e8OzXjbZLK'",b'nantiya999',
hashtags,text,user,location
[],b'RT @BishesBrew: @NBCNews Trump cannot select crowds for every public appearance like he does for his hate rallies.\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbd',b'geraldineSchia3',"b'Commack, NY'"
hashtags,text,user,location
[],"b""RT @WoofWoof_TV: When you're so tired after a full day of doing nothing... https://t.co/PrVBrePdE6""",b'DerPl2inz',"b'Bangkok, Thailand'"
hashtags,text,user,location
[],"b'RT @GummyBearTH: If you have nothing good to say, if you have only hurtful things to say, leave. I just sad right now because I cannot keep\xe2\x80\xa6'",b'blueluvstar',b'\xf0\x9f\x92\x99'
hashtags,text,user,location
[],b'MAN YOU JUST HAD TO\xe2\x80\x94 https://t.co/BE4cJc60tf',b'hwangbbh',b'exo + skz + twice '
hashtags,text,user,location
[],"b'Still tired, but I feel much better than I usually wake up feeling.'",b'_chloedanielle_',b'At the space station'
hashtags,text,user,location
[],b'RT @333333333433333: dogs are just children that don\xe2\x80\x99t hate you',b'hitakoyakiii',b'japanabo'
hashtags,text,user,location
[],b'RT @LaurelRamoser: So sad. Just. So. Sad......\xf0\x9f\x98\xaa https://t.co/0BI9pBow2b',b'mcassara143',b'On the go'
hashtags,text,user,location
[],b'RT @colormejorge: TIRED: Taylor Swift bringing out different celebrities on each concert of her tour.\n\nWIRED: Jane Fonda bringing different\xe2\x80\xa6',b'skumadiver',
hashtags,text,user,location
['losers'],b'RT @Dianne09314822: When they chant lock him up - karma\xe2\x80\x99s a bitch. Nationals are #losers. https://t.co/qZUG72GReF',b'deena_ann1',b'United States'
hashtags,text,user,location
[],"b'RT @loneIyvibe: u ever met someone who brought u comfort naturally? like when you\xe2\x80\x99re with them, u forget about anything bad or sad and inst\xe2\x80\xa6'",b'Chocogoddess7',
hashtags,text,user,location
[],b'RT @gtconway3d: Help!  An incompetent narcissistic psychopathic president is holding us hostage!  What are we going to do!  Sad! https://t.\xe2\x80\xa6',b'redhead1012',"b'Bettendorf, IA'"
hashtags,text,user,location
[],b'@Locolizardman The hate on the game is well deserved. But hate on people no matter the issue game-related or not is uncalled for.',b'32BitProfessor',"b'El Paso, TX'"
hashtags,text,user,location
[],"b'RT @sosyolohija: This shows a lot of toxic characteristics we see among many Filipinos:\n\n- fragile masculinity\n- smart-shaming (""eh \'di ika\xe2\x80\xa6'",b'jpobiiien',b'\xf0\x9f\x87\xb5\xf0\x9f\x87\xad'
hashtags,text,user,location
[],"b""I know you're tired. Here's my little baby to cheer you up. \xf0\x9f\x98\x81\xf0\x9f\x92\x9b https://t.co/ZEvw5Tkdtb""",b'rexsuuuuuuuuuu',"b'where ""gavva"" originated'"
hashtags,text,user,location
[],b'@ashokepandit Ashoke pandit is this your real surname or adobted one. Why so much of hate for our fellow citizens.\xe2\x80\xa6 https://t.co/JBzC1Re9mE',b'HHKHN10',"b'Mumbai, India'"
hashtags,text,user,location
[],"b""RT @cvpayne: It's baffling and sad media disdain for President Trump is so intense its lending sympathy to one of worst killers mankind has\xe2\x80\xa6""",b'DanMath77902750',
hashtags,text,user,location
[],"b""what makes me really sad is that i know for a fact that woojin didn't want to leave. it's just that he has to.\xe2\x80\xa6 https://t.co/y2ktQ3wZ18""",b'happilix',
hashtags,text,user,location
[],b'RT @not_Allysa: Period Cramps should be taken as a valid reason to be absent. Girls have different levels of pain tolerance when it comes t\xe2\x80\xa6',b'_km0net',
hashtags,text,user,location
[],b'RT @fIeursdumal: imagine how tired i am https://t.co/PJBrg4rXqG',b'theloniouskipp_',b'\xf0\x9d\x95\x94\xf0\x9d\x95\x94\xf0\x9d\x95\x94 \xf0\x9d\x95\x92\xf0\x9d\x95\xa4\xf0\x9d\x95\xa4\xf0\x9d\x95\x96\xf0\x9d\x95\x9e\xf0\x9d\x95\x93\xf0\x9d\x95\x9d\xf0\x9d\x95\x96\xe2\x9c\xa8'
hashtags,text,user,location
[],b'RT @not_Allysa: Period Cramps should be taken as a valid reason to be absent. Girls have different levels of pain tolerance when it comes t\xe2\x80\xa6',b'pinoczi',
hashtags,text,user,location
[],b'Yhoooo rhaaaa!!! Try it. Hate this shit',b'NwabisaNgesi',
hashtags,text,user,location
[],b'RT @Weinsteinlaw: This shouldn\xe2\x80\x99t bring us joy. It\xe2\x80\x99s sad to see. But Trump brought this on himself. Let\xe2\x80\x99s hope it ends next November. https:\xe2\x80\xa6',b'curtish51027530',"b'Clearwater, FL'"
hashtags,text,user,location
[],b'RT @TomthunkitsMind: UPDATE: The man who harassed a woman last year for wearing a Puerto Rico T-shirt has been found guilty of a hate crime\xe2\x80\xa6',b'SaultgirlDonna',
hashtags,text,user,location
[],b'sad hours jus wanna see the 1975 again',b'edenfaiith',"b'adl,aus'"
hashtags,text,user,location
[],b'RT @_xtvna: I hate that I\xe2\x80\x99m not photogenic',b'lliiiaa21',
hashtags,text,user,location
[],"b""RT @Deola_Adereti: In Uni, my B.F called one day to tell me he's no longer interested in teaching my roommate. She troubled him for sex eve\xe2\x80\xa6""",b'hammy__d5',b'Nigeria'
hashtags,text,user,location
[],b'RT @OhNoSheTwitnt: LGBTQ person: I don\xe2\x80\x99t want to associate with people who hate me for who I am.\n\nHomophobic/Transphobic person: I don\xe2\x80\x99t th\xe2\x80\xa6',b'TiinaMaalismaa',"b'Oulu, Suomi'"
hashtags,text,user,location
[],"b'RT @Kelvoo4: i\xe2\x80\x99m actually tired bro, like from the bottom of my heart. i am tired'",b'JoyceValerieeee',b'P H I  \xf0\x9f\x87\xb5\xf0\x9f\x87\xad '
hashtags,text,user,location
[],b'Si mood que es sad and horny xD',b'Luwiita_',b'HYRULE'
hashtags,text,user,location
[],b'I have to wake up at 5 am almost every Monday to get to court in Kent &amp; I feel so depressed every time bc I know I\xe2\x80\x99\xe2\x80\xa6 https://t.co/3v4KRXaZNa',b'weird___vibes',
hashtags,text,user,location
[],b'I hate this shxt sometimes I\xe2\x80\x99m bad ah',b'yamiyamsss1',
hashtags,text,user,location
"['gamedev', 'indie', 'indiedev', 'erogame', 'bug', 'nsfw', 'videogame', 'pcgame', 'indiegamedevelopers', 'pixelart']",b'RT @DandyBoyOni: I... Hate... Mondays... #gamedev #indie #indiedev #erogame #bug #nsfw #videogame #pcgame #indiegamedevelopers #pixelart  #\xe2\x80\xa6',b'GlitchyHatchet',b'Hentai'
hashtags,text,user,location
[],b'\xe2\x80\x9cHuge event. One of the largest stadiums in the country filled with beautiful people who support me. The rally the\xe2\x80\xa6 https://t.co/uGUMQiHj8h',b'tomshukis',"b'Yonkers, NY'"
hashtags,text,user,location
[],b'RT @campusreform: VIDEO: Students hate cultural appropriation...until asked about Elizabeth Warren https://t.co/PQMQf0ewqn',b'tourist_paid',
hashtags,text,user,location
[],b'@revrrlewis That\xe2\x80\x99s what she was supppsed to be doing. Sad to see a brain calcified at such a young age.',b'sarahgayle695',
hashtags,text,user,location
[],b'RT @charliekirk11: What does it tell you about today\xe2\x80\x99s Democrat party that the president couldn\xe2\x80\x99t tell them about a raid on the leader of I\xe2\x80\xa6',b'TM72746097',
hashtags,text,user,location
[],b'@KingJames Cue thousands of China tweets from haters who all of a sudden fake care about human rights in another co\xe2\x80\xa6 https://t.co/w6oLQ3Ompq',b'Witness4Life6',b'OH'
hashtags,text,user,location
[],b'RT @seonghwasdesire: I\xe2\x80\x99m so damn sad right now but y\xe2\x80\x99all pls try to be happy and remember all the good times we had with him im crying I mi\xe2\x80\xa6',b'myshyoongi',
hashtags,text,user,location
['thesoulfularts'],b'RT @thejokerlines: sad but true #thesoulfularts https://t.co/rOIM3ikJkw',b'migiyalhamelton',b'Maldives'
hashtags,text,user,location
[],b'RT @nxzoo: when u\xe2\x80\x99re sad but don\xe2\x80\x99t wanna ruin anyone else\xe2\x80\x99s mood by telling them https://t.co/u4FruPSzR4',b'yiihaaaaaa',
hashtags,text,user,location
[],b'RT @not_Allysa: Period Cramps should be taken as a valid reason to be absent. Girls have different levels of pain tolerance when it comes t\xe2\x80\xa6',b'Tima_Jayyy',
hashtags,text,user,location
[],"b""RT @GovMikeHuckabee: Don't think Google/YouTube is biased? @JohnStossel exposes the REAL hate group-the fraudulent SPLC &amp; gets cut. SPLC ha\xe2\x80\xa6""",b'Jinger_Ellie',"b'Parrish, FL'"
hashtags,text,user,location
[],"b""That's so sweet \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad it's not even my bday and you're writing me something uwu \xf0\x9f\xa5\xba\xe2\x9d\xa4""",b'jinslostlines',b'uh huh listen boi'
hashtags,text,user,location
[],"b'RT @rohini_sgh: Patriotism is standing up for fellow citizens when they are being bullied, subjected to hate and violence. A nation is abou\xe2\x80\xa6'",b'adapa_sharath',b'Visakhapatnam'
hashtags,text,user,location
[],b'RT @not_Allysa: Period Cramps should be taken as a valid reason to be absent. Girls have different levels of pain tolerance when it comes t\xe2\x80\xa6',b'smartyhes',
hashtags,text,user,location
[],"b'RT @AprilDRyan: We can all talk but when civility leaves the room, I will leave.  Last  night there  was a concern about the safety for som\xe2\x80\xa6'",b'Cristi_Wolfram',b'Las Vegas'
hashtags,text,user,location
[],b'RT @formoftherapy: I don\xe2\x80\x99t mean to make anyone else sad but I decided to watch my favorite Woojin title track MV and I didn\xe2\x80\x99t remember it e\xe2\x80\xa6',b'NguynThHngMinh3',b'Vietnam'
hashtags,text,user,location
[],b'@sneakierthansam thanks I hate it :)',b'poisonpadilla',b'he/him | clownvenger'
hashtags,text,user,location
[],b'RT @Y2SHAF: why did my last two braincells have to be a sad one and a stupid one',b'piercetheele',
hashtags,text,user,location
[],b'When I see all the hate for President Trump these past two days makes me hate the left more &amp; more. BHO tried &amp; acc\xe2\x80\xa6 https://t.co/ROFRdjwIvs',b'HoneyWest25',
hashtags,text,user,location
[],b'genuinely so fucking heartbroken ober this my whole body is aching :( im so sad',b'hynjinluv',b'she/they'
hashtags,text,user,location
[],"b""RT @AutismAndTrauma: Thanks again to everyone who has completed my study so far! As a reminder, I'm interested in hearing from autistic peo\xe2\x80\xa6""",b'desisiren',"b'Ontario, Canada'"
hashtags,text,user,location
[],b'RT @Ariana_Roland: My Black Beauty \xe2\x9d\xa4\nSee her Skin. \nThe hate got nothing on you. \nI love you so much. \nAnd I will never stop praying for yo\xe2\x80\xa6',b'deedeel23667696',
hashtags,text,user,location
[],b'RT @goodbeanalt: things boomers say that suck\n\n-back in my day\n-check facebook\n-I hate my wife\n-what\xe2\x80\x99s a super salad\n-10% tip\n-hello',b'cosmicsugax',b'the nearest trashcan '
hashtags,text,user,location
[],"b'RT @unkonfined: In order to love who you are, you cannot hate the experiences that shaped you.'",b'kylaysabelle_',b'\xf0\x9f\x87\xb5\xf0\x9f\x87\xad'
hashtags,text,user,location
[],b'RT @danialzz__: best lessons i learned from Surah Yusuf:\n\n- people can hate us for the good things we have\n\n- be careful with whom you shar\xe2\x80\xa6',b'sippinariana',b'honeymoon ave'
hashtags,text,user,location
[],"b'RT @ksjthighs: thinking about ""jin raised jungkook to be his best friend,"" again, sad https://t.co/b0YvQASjvI'",b'sereneyoonie',b'they/them'
hashtags,text,user,location
[],b'I was forced to hold my 1 year old niece and guys...\nI hate kids\nPls stop making me hold the kid\nNeither of us enjo\xe2\x80\xa6 https://t.co/OoEREEmWEt',b'_Joicchi',b'Italia'
hashtags,text,user,location
[],b'I don\xe2\x80\x99t miss anyone I\xe2\x80\x99m not friends with anymore . What do I look like welcoming back any type of stress back into my life ?',b'JazeeraIA',"b'Gambella, Ethiopia'"
hashtags,text,user,location
[],b'I needed to hate you to love me',b'HamsWaleedd',b'Walt Disney World'
hashtags,text,user,location
[],b'Shenk anybody wey wan stress you',b'unclemuyii',b'SAFE HEAVEN \xf0\x9f\x93\x8d'
hashtags,text,user,location
[],b'RT @srd_inferno: @mohammd83080984 @OscarDaWolf @AdnanAlHanafi Also two of the greatest hadith scholars have concluded that Najd is in iraq.\xe2\x80\xa6',b'mohammd83080984',
hashtags,text,user,location
[],b'okay so i\xe2\x80\x99ve noticed how the entire timeline is sad so i\xe2\x80\x99m gonna go and drop some nice and encouraging things in pe\xe2\x80\xa6 https://t.co/cpsYf8V9DR',b'skzhour',
hashtags,text,user,location
[],b'@ncxxxa So tired',b'Point01086626',b'\xe0\xb8\x9b\xe0\xb8\xa3\xe0\xb8\xb0\xe0\xb9\x80\xe0\xb8\x97\xe0\xb8\xa8\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2'
hashtags,text,user,location
[],"b'RT @vanelawrence: Have you ever been so hungry, but the thought of leaving your comfort zone and going to the kitchen to prepare food makes\xe2\x80\xa6'",b'qwamaay',
hashtags,text,user,location
[],"b'RT @rohini_sgh: Patriotism is standing up for fellow citizens when they are being bullied, subjected to hate and violence. A nation is abou\xe2\x80\xa6'",b'ganeshchetan',b'Bengaluru'
hashtags,text,user,location
[],"b'RT @nicolealex_13: omg i HATE mondays, im so sleepy right now my eyes r burning \xf0\x9f\x98\xa2'",b'Anthonypm23',"b'Texas, USA'"
hashtags,text,user,location
[],b'RT @babylaiaa: i hate a sneaky bitch on g you can\xe2\x80\x99t put shit past a hoe!',b'ayeeetbaby',"b'Shreveport, LA'"
hashtags,text,user,location
[],"b""oh no I'm: sad again""",b'daenselu',b'\xf0\x9f\x87\xb5\xf0\x9f\x87\xad exol ; lufan ; soondingie'
hashtags,text,user,location
[],b'Oh well bitch',b'DestinyLondonn',"b'New York, NY'"
hashtags,text,user,location
[],b'I\xe2\x80\x99m tired but I\xe2\x80\x99m here \xf0\x9f\x98\xa9',b'Merkk___',
hashtags,text,user,location
[],"b'RT @DongWingWing: 191028 Winwin birthday weibo update \xe2\x9d\xa4\xef\xb8\x8f\n\n""I also hope that while loving me, you have to love yourself too at the same time\xe2\x80\xa6'",b'markrenyang',
hashtags,text,user,location
[],b'RT @pattonoswalt: HAHAHAHAHAHAHAHAHAHA I hate to do a Simpsons \xe2\x80\x9cyou can actually pinpoint the second where his heart rips in half\xe2\x80\x9d joke but\xe2\x80\xa6',b'Darkxaur',b'Stately Darkxaur Mansion'
hashtags,text,user,location
[],b'Report @/jiminyolove_pjm for instigating and spreading hate against T*e.\n\nDo Not engage. Just Report multiple times\xe2\x80\xa6 https://t.co/v8Lr1BmMXB',b'lllTaestan',b' \xe2\x99\xa1\xe2\x97\x91'
hashtags,text,user,location
[],b'RT @formoftherapy: I don\xe2\x80\x99t mean to make anyone else sad but I decided to watch my favorite Woojin title track MV and I didn\xe2\x80\x99t remember it e\xe2\x80\xa6',b'obsessbangtan',
hashtags,text,user,location
[],"b""I'm doing a rewatch of Fafner S1 right now so I can watch the newest content coming out for it and just watched epi\xe2\x80\xa6 https://t.co/cJrodA3p9F""",b'roboterpferd',
hashtags,text,user,location
[],"b'RT @DongWingWing: 191028 Winwin birthday weibo update \xe2\x9d\xa4\xef\xb8\x8f\n\n""I also hope that while loving me, you have to love yourself too at the same time\xe2\x80\xa6'",b'10dresse',b'\xe2\x99\xa1 ten \xe2\x99\xa1 ten \xe2\x99\xa1 ten \xe2\x99\xa1'
hashtags,text,user,location
[],b'RT @BeeBabs: Kim thought she was marrying an edgy creative genius who thought outside the box and ended up with a hypocritical Republican t\xe2\x80\xa6',b'libbzonline',b'(:'
hashtags,text,user,location
[],b'RT @not_Allysa: Period Cramps should be taken as a valid reason to be absent. Girls have different levels of pain tolerance when it comes t\xe2\x80\xa6',b'kittykudi888',"b'Columbus, OH'"
hashtags,text,user,location
[],"b'RT @potatopatatas1: u tired? take care potatoes, take a break.'",b'amierafatihha',
hashtags,text,user,location
[],"b'RT @jookiheon: I\xe2\x80\x99m so sad, ik ik if nothing would\xe2\x80\x99ve happened this wouldn\xe2\x80\x99t be happening rn, they were on the rise, their digitals were on\xe2\x80\xa6'",b'serendipitjmx',
hashtags,text,user,location
[],b'@Morning_Joe @JoeNBC Given the following tweets USA democratically elected governments are no more...  good to see\xe2\x80\xa6 https://t.co/2gGZyBGBLq',b'F111RAF',"b'Newcastle, NSW Australia'"
hashtags,text,user,location
[],b'RT @terence_fdes: Sad that Students &amp; So Many Innocent Kashmiri\xe2\x80\x99s Suffer &amp; their Careers &amp; Lives Lost JUST BECAUSE Feku &amp; Tadipar Wanted To\xe2\x80\xa6',b'siddiq_mifra',b'india'
hashtags,text,user,location
